id,1,2,3,4,5
69,0.29846260380904743,0.3693059498398278,0.3640922592384125,0.31575415016442404,0.5043879920329875
70,0.30111290936507296,0.3014157291343575,0.30670990653625657,0.284386909340021,0.29087104016030785
74,0.34433386325581683,0.407165594439039,0.3093483875216445,0.29644843258611425,0.40261280287095935
75,0.42697272883001414,0.42796070799980435,0.3071104012184597,0.29278777290982677,0.5112177326071725
79,0.3435776767080216,0.46018994846016403,0.3093483875216445,0.3041911424130713,0.5309976923922538
81,0.33635906427342943,0.407165594439039,0.33038417405714043,0.3267070968592385,0.35137919544001905
82,0.2869559064724775,0.23662204579957008,0.35741939073613854,0.30442872501440804,0.4477376438265007
83,0.2562047010159829,0.14638333164270306,0.30670990653625657,0.2982825604491372,0.5488634347897159
84,0.39351516442692835,0.38447576318670135,0.3072306518306184,0.3039832556832841,0.4373252562500058
85,0.22576087775727766,0.4704191833929502,0.35069275725780746,0.36059355650392294,0.3011684020887182
88,0.32477121223341443,0.3161975227520473,0.3072306518306184,0.29161870305201687,0.5478236022601438
89,0.21703816018316263,0.2709719253151671,0.3109618177478947,0.29523823791599846,0.35808733370402107
91,0.31281843981607127,0.4007577808074562,0.3315880776992581,0.3244141781820573,0.47805731485014114
94,0.3224847317336743,0.3586804903334823,0.3071104012184597,0.2996568649112158,0.5446748332238789
95,0.19081738523617275,0.3931166635347076,0.3315880776992581,0.3294699203540802,0.48439007726103595
101,0.37774341478551415,0.33097206278516356,0.30670990653625657,0.29392012806937096,0.5884546910647594
102,0.4124211457820639,0.34231906849140964,0.3093483875216445,0.28526917203476587,0.42971385847875154
104,0.38544776603109243,0.4169357178904177,0.3484284952823241,0.3619496138610252,0.5155522521672714
106,0.32058554888749924,0.34553748056889433,0.30670990653625657,0.28632957327289865,0.2947983178849086
107,0.31729517613845,0.41313977083042985,0.33038417405714043,0.32141726101322465,0.537642058326135
108,0.4033307586877336,0.4803465108706041,0.3109618177478947,0.2822584954800966,0.38000143662619157
111,0.3369606352507278,0.35987151189474764,0.3071104012184597,0.28646501263885665,0.27855818512705416
112,0.32136636731191615,0.3057777719724186,0.3454001835125321,0.3227631955223508,0.5550142811866461
113,0.36412792926408666,0.37348664557614586,0.3109618177478947,0.28737264895792103,0.30575580017208215
117,0.2672494316157029,0.30601474837142895,0.30670990653625657,0.29161870305201687,0.3392160495949593
123,0.2953338488897226,0.302483138696909,0.3525195182554305,0.30924031857753065,0.5333877931528854
125,0.38579912334880107,0.3825054049002639,0.3093483875216445,0.30203955217320744,0.542971751084799
126,0.42601276506042945,0.42961653447035575,0.3071104012184597,0.282519557249025,0.36537219575302016
127,0.3127796981281493,0.41935137685472623,0.3093483875216445,0.2936727534629796,0.3893385187052549
128,0.19816210652011482,0.30976515466210125,0.30670990653625657,0.29295132906366783,0.5061397959960622
129,0.2631403965098908,0.26157867767852616,0.3109618177478947,0.29517349567999307,0.6663895540434689
132,0.2296188207033464,0.33215481345890896,0.3071104012184597,0.30163007887967197,0.41047549612264345
133,0.45302730716759837,0.44934751815383367,0.3093483875216445,0.3190943504587984,0.5346543981246107
134,0.2973634659958388,0.2763809440769239,0.34709324948613046,0.3086250748108695,0.5726761751239495
135,0.25976610011472095,0.3389530592490559,0.3595630612233195,0.3137408997537987,0.3244858944662215
136,0.2535246256022835,0.34769515407071305,0.34709324948613046,0.3191969484833235,0.5557312323496921
137,0.3755918820652883,0.26662621508855355,0.3071104012184597,0.2937723541503255,0.42869284889058357
140,0.30278299418996063,0.3868914564517871,0.3109618177478947,0.29020802159159537,0.22018334941174209
141,0.440651286018396,0.4033610872255246,0.3109618177478947,0.28816863835636053,0.36064957689609145
142,0.275911778601878,0.3604064471337236,0.3093483875216445,0.30163007887967197,0.5058425264956561
147,0.24938580328128027,0.43813641933453534,0.3109618177478947,0.28605241989930297,0.25195626987500785
148,0.26522947167354594,0.37302517634677557,0.35155710401314477,0.30598846090959797,0.44389672153857
149,0.3862922241523708,0.2615917138148791,0.3109618177478947,0.29608601298853615,0.3157089923864369
150,0.3435003102814071,0.2919072844552268,0.3454001835125321,0.30991916158494204,0.47491301373825134
151,0.25850379442817434,0.2691396868978623,0.30763114651282153,0.30014792245467103,0.2844738926831461
152,0.3090593088487221,0.31836353580031684,0.35147384750938065,0.3480509944283309,0.29593246211910695
154,0.39602914037770487,0.41397422142113627,0.3109618177478947,0.297595705604124,0.37837553042641503
156,0.3565318492710102,0.2153111417899089,0.3109618177478947,0.30163007887967197,0.553280106487105
158,0.34105846036280263,0.3556099434666537,0.3109618177478947,0.28374810069458156,0.5859859303902668
159,0.27809815672489935,0.3419485018524041,0.3071104012184597,0.2818038232872942,0.5099971722605704
160,0.41303670165886475,0.38897233657215585,0.3072306518306184,0.3022005147365451,0.3134513091583432
163,0.41295347843799474,0.4388070717627989,0.3109618177478947,0.2986858622627764,0.32778322653925734
165,0.22755459150633534,0.29260105869209335,0.3640922592384125,0.30967425625380685,0.5758506902088457
171,0.16319674909375498,0.42308053336544427,0.3071104012184597,0.29071358164722694,0.4254265828173285
173,0.1952657031792014,0.28600915335680926,0.3109618177478947,0.295104263647921,0.41559807415791195
174,0.4058097135002267,0.2813296034631022,0.3093483875216445,0.2837008970264693,0.4108962764479521
176,0.4135038525021965,0.3504834481435505,0.30670990653625657,0.2957121479871582,0.24643837652816775
177,0.2479883433125129,0.2713889649741621,0.30670990653625657,0.28707733474290986,0.39705387956836036
178,0.28384581824192817,0.3384694693085378,0.3071104012184597,0.28270564766437845,0.3251545106461907
181,0.3839759553222459,0.3934211455273703,0.30894789283944135,0.2882735733809744,0.3048139738007172
182,0.44853262402874544,0.2738027920311122,0.3114825630422565,0.2940696418233257,0.2481948202444782
184,0.3160016075743979,0.42363172979876024,0.3071104012184597,0.30533088648353945,0.34552958234662035
186,0.397347452282727,0.3684183885821429,0.3152115730255113,0.2866346437094781,0.4778239570731347
188,0.38665192793513187,0.2782591846216889,0.30670990653625657,0.29108756679966347,0.42452316989528704
189,0.38486448149499053,0.43515252856442477,0.3071104012184597,0.28943316963455257,0.3262360461531728
190,0.423904615843193,0.2968991269069329,0.34303606567368783,0.3301185206419907,0.39202646978331424
193,0.24107855826569097,0.41975275803520884,0.3109618177478947,0.2853216521875446,0.28273271333333233
194,0.24643414543490075,0.45029304881331617,0.3127465519868644,0.32946235070122487,0.2912592282033161
195,0.2742826820357112,0.3839756770491707,0.3470978766953506,0.31915742444911727,0.48561524695587044
197,0.35623178985770426,0.21526679963706147,0.35461757796743815,0.3094053003502384,0.3355789788883442
198,0.2940778724070289,0.42646531350327965,0.3071104012184597,0.29117406124760414,0.2930680466292669
204,0.35798654536728625,0.3783885083796383,0.3071104012184597,0.29769418674038867,0.34535755716767386
206,0.3676719229943256,0.296939909779207,0.30670990653625657,0.2828920571146646,0.2992855749475919
209,0.2307520045658924,0.42052084945989304,0.3071104012184597,0.32946235070122487,0.42267762531916875
210,0.23857224555910483,0.3466598940802659,0.3071104012184597,0.28605018427684636,0.32331073170958385
211,0.38449758131540346,0.431369746986434,0.33038417405714043,0.3627284315564653,0.4573215012147653
213,0.35615064309381783,0.3120108234190204,0.34709324948613046,0.30236081711817875,0.529239646913443
215,0.3544108931860932,0.4411030439404107,0.34303606567368783,0.36494141348570075,0.43908303708433827
217,0.2641221543596441,0.42199183231462606,0.3315880776992581,0.3153422474078232,0.32636933494459097
218,0.3166414961732703,0.3245907951965012,0.30894789283944135,0.28816863835636053,0.2273767197044429
219,0.37648324455508086,0.34301766096228625,0.3109618177478947,0.2825826928557624,0.3678632570590932
223,0.3619262425406065,0.42582222779539947,0.34709324948613046,0.32229066273874407,0.40577068645817443
224,0.2575683262714018,0.26285675072038606,0.30670990653625657,0.2921512055140589,0.44246976483127465
225,0.2909097097186644,0.45160142613515947,0.32806673871813896,0.38024664274423825,0.3369944065696276
226,0.27410646926801346,0.4447376960072786,0.3109618177478947,0.28605241989930297,0.30542762828823217
228,0.29476474936634645,0.3802445146036694,0.31385503181927715,0.28553056744526845,0.2541223212518305
229,0.40065194596944187,0.3434365226364326,0.3114825630422565,0.2977192302251531,0.3184199022363029
230,0.3758619505099155,0.3452611512865432,0.31437577711363895,0.2973487705704092,0.3023038931660033
231,0.31354116458232806,0.3902673429463921,0.34709324948613046,0.3364371855511385,0.36572167446283416
233,0.33868698425477184,0.30612672902666,0.36332956624233276,0.3085608524369256,0.5186495695554996
234,0.39516895269060087,0.2921474994050942,0.3626444712308608,0.3020031956289015,0.4515839148780742
236,0.3788859842608626,0.48027717851444923,0.3109618177478947,0.2944280488159802,0.3113650549889308
237,0.30821451629321983,0.3780864836098269,0.3484284952823241,0.3581092913178695,0.28530412476347256
239,0.25135876638772525,0.47510085543151304,0.3315880776992581,0.37321389880088357,0.4149443543849475
240,0.40265012983488413,0.3640187972260355,0.30670990653625657,0.2940167430968641,0.2569241872178905
242,0.40077746404595677,0.3946568823837844,0.3093483875216445,0.2829839807670397,0.3698256742334991
243,0.216477570873335,0.36276811848352886,0.31170518064750186,0.29591550629960894,0.41746430961558884
244,0.3037340323024792,0.2631610197353079,0.3671960648362544,0.3053681843909156,0.42158755156651334
245,0.3231486557093782,0.4157561725134373,0.35383070869763594,0.36611836930738384,0.3312560763936708
247,0.42444766918064836,0.4399225826043695,0.34303606567368783,0.36161942049936513,0.38258287826887655
248,0.40064126112311926,0.3979010180813252,0.3071104012184597,0.2939942880622589,0.5191636200604565
252,0.3396580654154168,0.42424838397105946,0.32806673871813896,0.3114400964191053,0.4488333271374983
254,0.3656725996445075,0.31952768696337,0.3072306518306184,0.2922221316937824,0.2502471549656019
256,0.28295712255750194,0.31346936062604797,0.3603444696505712,0.3606489432962133,0.32244041881253976
259,0.32262171682572804,0.3975290057500351,0.3578418323323769,0.30842306904789496,0.47943133417134975
261,0.3393687337658068,0.39919112342120844,0.3071104012184597,0.2903304838361353,0.3667721376965
263,0.25141945794162107,0.3655701313682272,0.3093483875216445,0.2887278563906416,0.27485800294911816
265,0.3427194685047741,0.33783922776474495,0.30831307648326645,0.2971968684905275,0.4816976604064626
266,0.393937345709253,0.3589434761597955,0.3071104012184597,0.3187591732528705,0.4073744683522763
269,0.3280221796675641,0.346103408883502,0.3093483875216445,0.30675213199475965,0.4905960648387622
271,0.31070590932551484,0.2363112707805922,0.3071104012184597,0.29806111902012117,0.5352937298864773
272,0.2901032824039651,0.23035964734247774,0.3071104012184597,0.2851402651311345,0.5101955655577475
273,0.45387118416533634,0.3968197676847329,0.31003871479269085,0.29443245949876573,0.4891386631296357
275,0.3588193184676964,0.42294803811249404,0.34879296581107655,0.30899941090191924,0.35011577809949557
276,0.42259380925342543,0.4545001086215497,0.32806673871813896,0.37745738839931475,0.4241281022471554
277,0.3681235421691574,0.4044846080034195,0.3109618177478947,0.3015560396183028,0.39780733767821486
278,0.2515400417418589,0.26647687553672994,0.3435918127385908,0.3307970118589237,0.5277270677030105
280,0.32063067701886017,0.3433967817499423,0.3550143447180483,0.33100247108307246,0.607865045661212
281,0.30666538326554055,0.2984960056482072,0.3595630612233195,0.31915828849500116,0.5648100770559832
286,0.3502102219514448,0.39082635293720447,0.3595630612233195,0.3136114279866336,0.3582435795586087
287,0.4306363334950132,0.4026655485059849,0.30670990653625657,0.2859335375290802,0.27682987990879554
290,0.3707607347557156,0.4385239452636446,0.3109618177478947,0.29419404451455045,0.33737954377675733
291,0.3127351703753547,0.33795011799101227,0.3489918112456899,0.3809904742976851,0.3466314520860053
292,0.37076459496746017,0.3150552130144863,0.3071104012184597,0.2829839807670397,0.4318312068629078
293,0.38264370267866715,0.24296324014272902,0.34709324948613046,0.3389562766147548,0.6048655002411001
294,0.30169278570372177,0.3558931667321169,0.3109618177478947,0.3206509606972862,0.35239930128160823
295,0.4478637720605243,0.3884538171936438,0.30670990653625657,0.29221460138286615,0.3185411927563905
297,0.3507115789696922,0.3911289050969005,0.3071104012184597,0.29033272627555295,0.4544702502267907
298,0.3675984534724327,0.4304767768271701,0.3109618177478947,0.28605241989930297,0.3349472371831358
299,0.3723603221456236,0.4870434596347753,0.3071104012184597,0.32037170268249787,0.5099937611418083
300,0.42739091170760457,0.40647936183759564,0.312054888127561,0.2940159894487365,0.24054677785604145
303,0.3037020514389191,0.4127318488898741,0.3071104012184597,0.2818038232872942,0.46999423845492816
304,0.27283178912321293,0.42627210504630914,0.34709324948613046,0.31187458735435125,0.28936321553986905
306,0.31968250438075524,0.44766610561009446,0.34379886712458196,0.2999368564789144,0.3246820414262198
307,0.39435165021466256,0.3753530477725398,0.33325334762591025,0.33069666539233633,0.35732853779624874
308,0.28763494716152416,0.37181497843473205,0.3071104012184597,0.2855977984272283,0.4131087231987638
309,0.3871541157606412,0.28369115439347403,0.30894789283944135,0.29403890614373784,0.40362823191229913
311,0.22972652228476487,0.270536698812715,0.30986913281600625,0.29967662101024484,0.501992796053433
312,0.2883678797493197,0.3656408189002613,0.3650743454058104,0.363979686361011,0.3020509875494399
319,0.3767825452773713,0.399805894431791,0.34786684171510757,0.31862377641795236,0.5703901523244366
320,0.40632266438904496,0.31170620239127417,0.3093483875216445,0.28270344280275284,0.31057864309816463
323,0.4879396389064083,0.3495827678470928,0.34303606567368783,0.3149962226095587,0.35805137908329854
324,0.2603645895831922,0.3636891187057999,0.3640922592384125,0.30235247002016796,0.2244855505837943
325,0.372845196233852,0.32481571826881145,0.3072306518306184,0.2922998722701656,0.2898019681783027
328,0.23752053402376266,0.22286719513820225,0.3671960648362544,0.3083396849896289,0.4903515342369532
329,0.2866138626602722,0.27913673929580113,0.34709324948613046,0.31629099801287996,0.6486780073780204
330,0.3578248791589731,0.28131773060200005,0.31257563342192274,0.29658884062419577,0.3035122739216774
331,0.31284903324441427,0.32757762925589645,0.3072306518306184,0.29916676591428415,0.4066557427131804
332,0.22900355815835094,0.4288318030007015,0.3109618177478947,0.29419404451455045,0.35268834171166025
334,0.26654917297109676,0.4364180066680167,0.35069275725780746,0.35071996283380014,0.2828028662690063
335,0.35339055703178346,0.31658835513512085,0.3093483875216445,0.30731571467499824,0.4522291384228109
338,0.4384940059960553,0.44364381292694943,0.34303606567368783,0.38884725716681545,0.5354793811997864
342,0.32749531355528355,0.36430867935812417,0.3071104012184597,0.2850548383733334,0.28995032867109466
343,0.29752831753878983,0.3603259537984277,0.3093483875216445,0.29322084449110175,0.32243291086594894
344,0.20652502477818596,0.34767595257890965,0.3114825630422565,0.2945999741160137,0.2758647861566307
345,0.3319507437307633,0.4269766177023288,0.33204944398379255,0.3193796252539135,0.33975006454337114
347,0.3166191683595362,0.4122942235963317,0.3093483875216445,0.2855977984272283,0.46143220360673654
348,0.2850909952695734,0.40429445509691153,0.3071104012184597,0.29071701961870516,0.5550571804977482
352,0.36121705697456097,0.39881616558424915,0.30670990653625657,0.29282400418328625,0.3084586100645784
353,0.1926509253444501,0.2786464785097365,0.3109618177478947,0.28134315387233466,0.5301676547867842
354,0.29066241476356647,0.35965233280594283,0.3489918112456899,0.36640382609052263,0.3720391713749289
355,0.4411916808762374,0.38957355025545254,0.3109618177478947,0.286195835729253,0.4319658470257267
356,0.24186288795040464,0.3410242176037464,0.30894789283944135,0.29295600148663425,0.36120517645770306
357,0.22716224390603804,0.41603816682596995,0.30894789283944135,0.2838806499670909,0.2291565556611533
358,0.22500740945239853,0.2715512372884974,0.30670990653625657,0.2881174522395876,0.35605042480418875
360,0.4089540687781975,0.3657663411167052,0.3072306518306184,0.29250370743308934,0.28277828032556024
362,0.34713814791323117,0.37476687020014565,0.3109618177478947,0.28586579002772217,0.33472889559656116
363,0.26500659460605225,0.2641939813278384,0.3071104012184597,0.28493161968116587,0.3380062502076582
364,0.3623310275061818,0.3235855489759897,0.30894789283944135,0.3010495560255169,0.36548381105048444
366,0.33433604574199727,0.45522091483119526,0.3109618177478947,0.28605241989930297,0.300253302873561
367,0.24640712073552265,0.44417423230899705,0.30763114651282153,0.2944022733128338,0.31434766134146813
368,0.3827419704897554,0.2783182069008744,0.3071104012184597,0.28913515484765107,0.4065562425205756
370,0.304436554037743,0.3192902299154372,0.3664031486800118,0.35081100286408734,0.29768519187922576
371,0.2945656518081745,0.33123195681806367,0.35461757796743815,0.2975335282205578,0.28057514345054346
376,0.215868096553358,0.3532892717888991,0.3484284952823241,0.3649525069418987,0.36150849526200507
377,0.3221058074934618,0.2906830768097052,0.30670990653625657,0.29029646917392726,0.3319150859442834
378,0.449260658010482,0.20066423964770363,0.3072306518306184,0.2930824979168173,0.33601122782833154
383,0.24270084187106683,0.45836770964972795,0.3093483875216445,0.2853216521875446,0.28569031623223407
384,0.45197366463798927,0.43065570148120547,0.33204944398379255,0.3357871148467337,0.3847479039844816
389,0.3305870246877031,0.41719879830841117,0.3093483875216445,0.2850548383733334,0.5239398158553602
391,0.3202711064748362,0.47690902584497746,0.34709324948613046,0.36846623831865355,0.3130282132760799
393,0.26469084777397645,0.3124644548242551,0.30670990653625657,0.2931911708981259,0.3633335337682383
395,0.22064018485873818,0.23231341661814056,0.30670990653625657,0.29088723610431344,0.3610975732694729
396,0.293884371993871,0.414065746166863,0.31385503181927715,0.2867597775603337,0.29589181738389014
398,0.3989249438525898,0.2788108998137084,0.3466795044360253,0.3136032263439691,0.33354653030123005
399,0.3539804270783089,0.36214450248043895,0.34823721874617347,0.3140260999882229,0.6612218588151173
400,0.30399333500089,0.36764014168899894,0.3071104012184597,0.30163007887967197,0.4411831413909126
401,0.4284946538411014,0.4060640671677425,0.3071104012184597,0.2829839807670397,0.3425541855856915
402,0.3400689384216138,0.38575414222938126,0.3109618177478947,0.2822584954800966,0.2766817607789207
403,0.2231190423826285,0.3803735577747404,0.30894789283944135,0.2924289456368969,0.3036605450828473
405,0.46020482110885286,0.28198991228763665,0.3109618177478947,0.2933166010960699,0.2756714692976631
408,0.2895938315452939,0.40376113358107196,0.36149075025663363,0.3706198118073628,0.34188247286318396
409,0.4069078051777022,0.41423423253390623,0.3109618177478947,0.30203955217320744,0.3940905490453569
410,0.41088085040447575,0.21340952781137035,0.35155710401314477,0.3066642280845392,0.537453202796689
413,0.2836012520127331,0.3897089271375586,0.35069275725780746,0.3720803990134972,0.36581389776600187
416,0.4193380710010716,0.45442061386303045,0.3071104012184597,0.3020984476937688,0.2718479806511441
417,0.3374847626713696,0.37851652308206835,0.30670990653625657,0.28639548677615506,0.26109450603510814
418,0.3540013316233869,0.3980323532587604,0.34744375689270524,0.31550528725129795,0.5679345743158797
420,0.2456053170701618,0.46707306859305786,0.3071104012184597,0.2939949984508722,0.3740253994809196
422,0.353426756646805,0.31255348380839637,0.34799950395760826,0.3196051442807273,0.5891933253775765
424,0.2587657127806792,0.46188448226306666,0.3071104012184597,0.2826372860037563,0.36386832748637643
425,0.36441638800022425,0.3014163459833309,0.3640922592384125,0.3196794323823926,0.31959248917276606
426,0.23679964711163626,0.4906806318005958,0.33204944398379255,0.38238643846888287,0.32005084859089294
429,0.39687441995792316,0.3649028102037683,0.33038417405714043,0.3772449005984825,0.3753207307303682
433,0.27219638723155404,0.31934184822314754,0.3595630612233195,0.30148792759735416,0.2990633211568911
434,0.31999971993561427,0.35676780969481925,0.3071104012184597,0.2829839807670397,0.41674311996630886
435,0.25118000956914616,0.4142081182233134,0.3351912410699777,0.36178590105454217,0.4189062118933108
437,0.30599426918116945,0.375095550062807,0.3664031486800118,0.3679791763730094,0.41051704742468403
438,0.23528160531417752,0.3806645623820881,0.32806673871813896,0.32434727440684147,0.34705391803440205
439,0.2691235027387269,0.23303217189270145,0.30670990653625657,0.29375847368190244,0.4681542892208004
441,0.3154009854362063,0.32596755612712036,0.3109618177478947,0.3011297963538531,0.3339828713186518
449,0.3231080709511027,0.4158287516605534,0.3595630612233195,0.3507120082185575,0.28469493266133994
450,0.34550542237723036,0.41990043905852836,0.30670990653625657,0.298283885250559,0.30259345669716786
451,0.26148557821671925,0.43729862165238986,0.34709324948613046,0.30837915553129047,0.39008904374395287
452,0.270275530662743,0.46337368978233123,0.3071104012184597,0.3190943504587984,0.3788015289221575
455,0.3140348658990079,0.40090323208522494,0.32936883650773907,0.3613400754143985,0.2902171824843473
456,0.44486314362871254,0.34461747141471416,0.3109618177478947,0.29108610199420387,0.4633796221517428
458,0.4140036524658017,0.38250434292453234,0.3114825630422565,0.29287677277738305,0.29082909850159283
459,0.38232858794668834,0.3966195384650005,0.34303606567368783,0.31636487379466394,0.3471876867182714
461,0.3870121252439729,0.4464617230107475,0.3632193638567471,0.3316186884936745,0.3426603947258771
462,0.3598173771764669,0.4206207020557485,0.3109618177478947,0.3004557389170037,0.3234695996058646
463,0.4905948611154205,0.3792511697121371,0.30670990653625657,0.29269766045287937,0.29449282339179506
464,0.3012691293136278,0.29999303526710486,0.3072306518306184,0.2832490408257992,0.38783511392050624
465,0.38366295490968233,0.4974817138549925,0.3093483875216445,0.3160171691881676,0.43491484388392143
466,0.3628376940329997,0.3570257900091011,0.3071104012184597,0.286276909510317,0.34550774483452995
471,0.3044421533397315,0.2759194614871841,0.3072306518306184,0.29679246778836466,0.23429109976824408
473,0.38156281528498903,0.36985626267474453,0.3595630612233195,0.29939911478091885,0.34877829015521133
476,0.19776704737036171,0.328904673407581,0.3650743454058104,0.3308264467358887,0.20837395079811555
477,0.2553362943423003,0.3466288556130453,0.3109618177478947,0.2938630901779974,0.489351872062751
480,0.27307532615794167,0.3929137289888091,0.3072306518306184,0.2972065657501561,0.2864150276282786
482,0.388225634349913,0.3872063211408034,0.3109618177478947,0.2966947182914,0.39514881642425936
485,0.31997870869188155,0.2860158199288711,0.3607218400296384,0.3036950441494587,0.2740667233234279
487,0.29733141750000663,0.3210824824780357,0.34303606567368783,0.3060843061212289,0.4831451294546074
490,0.4699014783947688,0.3961486821775727,0.3071104012184597,0.2850548383733334,0.5040948272289791
492,0.40277737997866153,0.3302611792879863,0.3072306518306184,0.2922998722701656,0.2884634376647973
496,0.3575855548845961,0.42729556719813494,0.30670990653625657,0.28166615242931287,0.26006760611494273
498,0.3181419330209328,0.2709856908115697,0.30670990653625657,0.29118979345251256,0.2856224883965606
499,0.3895447037002802,0.3424587206238595,0.3071104012184597,0.2894866597016522,0.46944348188041884
500,0.3130921535960031,0.2464135081622863,0.3094686381338031,0.29074721355256405,0.5234025559978834
501,0.2635483125066088,0.4014986098340317,0.34709324948613046,0.3030984302824899,0.3760032153778258
502,0.46302661393567746,0.25415268304069605,0.30894789283944135,0.28623382880536574,0.36369384412887906
503,0.2956379641890298,0.394045784030845,0.3489918112456899,0.3717910621885684,0.34917606570337567
511,0.33245846674214286,0.4905660091916748,0.3109618177478947,0.3011283479545952,0.29982400636067436
512,0.346499020857923,0.29861152274721436,0.3072306518306184,0.29353484679691555,0.504130969851351
513,0.23837528184607057,0.3335765788153825,0.3595630612233195,0.31716498281208694,0.3613990102716581
518,0.2849844003152655,0.23229272657839437,0.3109618177478947,0.29375847368190244,0.6143124985664711
519,0.3053953900601295,0.42590750069516503,0.34709324948613046,0.3143810350067867,0.3863258700713594
522,0.3916487333309072,0.38937369379627135,0.30831307648326645,0.3185609075861445,0.3891670734381036
524,0.2845927434155233,0.2735562687805244,0.30670990653625657,0.29282400418328625,0.4158340683741291
525,0.32018957737806525,0.1995620224288428,0.31495471042549367,0.28913171481193467,0.357861041817206
526,0.37703225354014347,0.3231455507512925,0.3454001835125321,0.33867437665778466,0.42995356093106024
529,0.2145572977259989,0.3675152327560689,0.3072306518306184,0.2923528255911507,0.36352726589846657
530,0.29162613695594597,0.29552300507744167,0.30670990653625657,0.28228293797827114,0.4678267071898878
531,0.29279339832691703,0.32842430462812006,0.3109618177478947,0.2822584954800966,0.3649923923962607
532,0.22539127561783548,0.4424513873228502,0.350138876378847,0.35870606432247193,0.3103929173373844
534,0.26893287282849637,0.5053985169759969,0.33686385800785035,0.3688402799564339,0.3440872074378115
536,0.2906751567274545,0.3375630800952538,0.34709324948613046,0.3184537801722693,0.42578622118244347
539,0.41564795667963195,0.44285852821248745,0.3489918112456899,0.363315327102424,0.36447217000625276
540,0.23934000367507074,0.2816449322996684,0.3109618177478947,0.2917789247289332,0.3275315475269528
544,0.2783126868648709,0.42969830548879095,0.3109618177478947,0.29367506255864373,0.327170927148838
545,0.36176980216750376,0.3712821877772361,0.3071104012184597,0.28147082650300276,0.44643992271404526
548,0.3217794528707135,0.3613614184911345,0.30986913281600625,0.31512899473464295,0.45793221380395216
549,0.35880798192503477,0.4057139885887162,0.33325334762591025,0.2996336078219332,0.3273933725878454
550,0.33421636327928106,0.4246230109219914,0.3315880776992581,0.33013315176646973,0.4642839938782304
553,0.30173417624288573,0.38365300747598263,0.34764899655103354,0.36460738096837514,0.4442709302838219
